"(5, 60)","(3, 3)","(2, 2)","(3, 5)","(2, 4)","(1, 2)","(1, 4)","(3, 4)","(5, 5)","(10, 30)","(4, 60)","(4, 30)","(0.5, 30)","(0.5, 2)","(1, 60)","(0.5, 5)","(0.5, 3)","(2, 3)","(0.5, 60)","(0.5, 4)","(4, 4)","(2, 60)","(3, 30)","(1, 30)","(4, 5)","(2, 30)","(1, 3)","(2, 5)","(5, 30)","(1, 5)","(10, 60)","(3, 60)"
0.9032302583435003,0.9061773453455233,0.90572807073241,0.9062613869143827,0.9057288823101579,0.903967393612564,0.9037852689021213,0.9063252725057482,0.903789100358144,0.9141863183963622,0.9031740050619168,0.9058285343689999,0.8954567179090095,0.8957020396708361,0.903651685605934,0.8958900616265361,0.897502367795236,0.9044208159703796,0.8970438460593755,0.8954229418113588,0.903826764242632,0.9052581005711884,0.9058435677519313,0.9055414724039803,0.9026313628635159,0.9036177923532873,0.9044446251404927,0.9061913686146597,0.9069431251876339,0.9038638623287756,0.9160757579150797,0.9059283669156688
0.9051401744888313,0.9051063335318663,0.9059947223619014,0.9055638800168928,0.9052175921804435,0.9045610450838174,0.9050388703800303,0.9063370627518792,0.9053165527678797,0.916444578069626,0.9060016062652047,0.9057810999514047,0.8994160970333305,0.8991763663223985,0.904561273862259,0.8984921351967425,0.898642447823903,0.9058167754264211,0.8983646807837811,0.8987766052108176,0.905651611527792,0.905153736714637,0.906711118914953,0.9052192102277591,0.9059693163426081,0.904600979066241,0.9048567015514418,0.9059631455126702,0.904928150897401,0.904645001846735,0.9181529841759467,0.90489177103387
0.843344020976077,0.8359395920557935,0.8378456956028579,0.839897035751975,0.8311937316462922,0.8334094811198597,0.8289549250900109,0.8408026120088964,0.8437259459745479,0.8511608120045355,0.8374457848066561,0.8339899448832133,0.8139309258514817,0.8366719972267935,0.8364764328313001,0.8210459997031583,0.8341558270731049,0.8404338374868686,0.8375094223638773,0.822469792257373,0.8212411573498353,0.8270960646561948,0.8295176103151858,0.8388714749112246,0.8279475800339107,0.8456127665409376,0.8250951591672571,0.8213972120325866,0.8460000588957808,0.829032772214022,0.8497636523172167,0.853779246850021
0.9411026932426632,0.9418435999486864,0.9414728054759653,0.9416761978970399,0.9413439778116958,0.9374563050867885,0.9381203980309814,0.9418018293479709,0.9415852698917734,0.953901521409672,0.940555465167338,0.9412018125224881,0.9292930542164719,0.9294686828288917,0.9376992238648982,0.928940441601908,0.9290802786625296,0.9417155845220366,0.9287913286882681,0.9289867181827873,0.9416098039380143,0.9407209302639329,0.9386582346431152,0.9378980854680641,0.941752263410043,0.9404306540314545,0.9374313087020514,0.9409293213905698,0.9405793265657758,0.9379622634129628,0.9532686343119827,0.9411803550881748
0.9540920951012449,0.9544597346730646,0.9535550392696465,0.9542240698594192,0.9546037031562367,0.950787736642687,0.9515773641899699,0.9552265030188833,0.954604804536201,0.9670709730921189,0.9537155033018438,0.9547744441016471,0.9301330324598085,0.9308874474438353,0.9509572514025327,0.9306473953115667,0.9307971603768064,0.954983133577365,0.9288073623463065,0.9303595014164114,0.9536580161548155,0.9538930618252891,0.9546703069731797,0.9513245034896289,0.9543304920268948,0.9536103868855805,0.9517690432786206,0.9534605443286687,0.9532626406742116,0.9508295018112237,0.9680865179295217,0.9545089457978098
0.938064373940767,0.9252017677174171,0.937744307042043,0.9305769057628313,0.9353011277181785,0.934945086186038,0.9355219694502732,0.9351052936672248,0.9401923046260467,0.9420298444580861,0.9359634943048791,0.9353794214096096,0.9364508570727285,0.9201507168194208,0.937284021811533,0.9253188411117078,0.917538317863122,0.9342031826491788,0.924441410171956,0.9177435734407415,0.937866655466418,0.9337449872118704,0.9344117257958006,0.9368125137970189,0.9357317782445866,0.9412193046494028,0.9315115437250995,0.9339455483536743,0.9346487770385477,0.9380477113520318,0.9487245698426591,0.9335762083391792
0.9473756523305747,0.9493421442336946,0.9212878769728178,0.946536044925903,0.9475099315566806,0.9196850939215391,0.9436389703176292,0.9493217800627514,0.9474165319178104,0.9477413261253373,0.9492560379959423,0.9493062356472091,0.9450044629312409,0.9425175094477062,0.9456866934324506,0.9447233610074504,0.9447626179020882,0.9299513807933332,0.9447088616444443,0.9446553751541167,0.9492900625832114,0.9485580769180822,0.9491875408572259,0.9221846111627361,0.9482263812677129,0.948535331961191,0.9413864844925952,0.9475452389124814,0.9483039563909216,0.9328554928979301,0.9486267975543268,0.9492536585001397
0.9561199220542129,0.9573276627530447,0.9576356201650645,0.9564621904096189,0.956758136501249,0.9527549084208549,0.9586510854750984,0.9572996385514283,0.9554308825071235,0.9560946125642393,0.9572144506298205,0.9518024312757227,0.9572765592113097,0.9582758355716237,0.9591228130622642,0.957512585635596,0.9572206541393194,0.9532649891459659,0.9580312386793646,0.9589499607631016,0.9572859089851189,0.9566625783057248,0.952655033573183,0.9585807464715623,0.9556010614313866,0.9569995053575273,0.9582785455655879,0.9576787912544553,0.956300423854595,0.9583872971869253,0.9558045215013802,0.9572174815492527
0.9415872116941577,0.9460837054646453,0.9218081480053912,0.9380655269398662,0.9285468172186091,0.9189717094222984,0.9427381938474092,0.9210766357187288,0.936988886742426,0.9153180785983791,0.9510199154858345,0.9332048694416499,0.9003147859866594,0.9484783496535204,0.9279738026114558,0.9414174824798789,0.9418414244315463,0.9209211078328364,0.915576573571605,0.9178891123474606,0.9371177552756638,0.949827519898611,0.9262888497282142,0.945462234870924,0.932708575141232,0.9391647600028954,0.9425935642953363,0.9247844035641858,0.9442567288708681,0.9426365669774197,0.9199146297715866,0.9450722028991306
0.9601120457023494,0.9609835129395687,0.9618804247490933,0.9604236208453841,0.9622674486706962,0.9620056642257658,0.961139445525229,0.9617923026222808,0.9607310836176017,0.9634845344810568,0.9596749073647505,0.9622228715265042,0.9617522956575302,0.9612970960551974,0.9623449606673645,0.960765406160118,0.9612369005660278,0.9584399699609838,0.963341837049937,0.9605413956012402,0.9623256547282851,0.961941539860095,0.9624959599459044,0.9614106795931244,0.9610676398339809,0.9616076566695255,0.9626639623561785,0.9615440769716537,0.9610486560402001,0.9625248549681678,0.9627729723797227,0.9619483136430723
0.9588109656958341,0.9599644075645474,0.9606217101832935,0.961942336986735,0.9607865018656977,0.9604335894895464,0.9620647314853414,0.9592910886427033,0.9611948621844751,0.9601291139327037,0.9607182671324577,0.9614193463753697,0.9606140674360034,0.9620172191660481,0.9629558977159354,0.9615418053104585,0.9594016139462005,0.9608307260272418,0.9624960823137971,0.9620588042912723,0.9606400608921518,0.959533121344666,0.9609766790451264,0.9620692183875107,0.9605112478198901,0.9620839842250899,0.9612416009192973,0.9598320150720546,0.9599204223529035,0.9601661085882338,0.9605134929077357,0.9599016895132978
0.9321308049494099,0.9353683050753843,0.9517758803935532,0.9431708647185812,0.9396050357723992,0.9363590349451704,0.951444880054536,0.9443260690870137,0.9427410405355732,0.9439320203660968,0.9377791731314098,0.9398559392152196,0.9231845722545818,0.9322641001945005,0.9423632683361032,0.9537387571611964,0.9554682108774368,0.9317556983598617,0.9393925653871161,0.9465965838678783,0.9505941268626469,0.9423938343384289,0.9300722969104214,0.9512370242894559,0.9470480506008367,0.9317854422999894,0.9486074002170396,0.9429101812992757,0.9362005649077914,0.9528670444007897,0.9349118665269696,0.9318941664725076
0.9180350253953993,0.9250818846707654,0.9396604011208618,0.9432140999765298,0.9423768991868876,0.9501036722327745,0.93244388926786,0.9448495621018786,0.9478642449828143,0.9043056849772615,0.917676326397251,0.9248386988081416,0.9605198546490975,0.9558021282950335,0.9555914969332461,0.9534584220846906,0.9583594310017999,0.9270928731829804,0.9645209284680876,0.9589485269920942,0.948951963052988,0.9194041730667786,0.9104750671408139,0.9491895738734539,0.9507296993533707,0.9240715617849921,0.9335345251430969,0.9430656507666452,0.9140300746975246,0.9463630713313547,0.8928649279885977,0.9043693934560842
0.9059866826847301,0.9137304554422793,0.9220992136134623,0.9258932483930377,0.9217693829926272,0.927289843878162,0.9203768110037428,0.9236731791019259,0.9189983524500507,0.8958413883370488,0.8982835315693046,0.8889130973530597,0.9469396761746868,0.9452382050402204,0.9259241531546492,0.947325542440795,0.9303404701817799,0.903274879616838,0.9497698043854156,0.9469135680219903,0.9213852234641614,0.9028528830602578,0.8776337785724477,0.9371248332317863,0.9225922393353521,0.9073344941160041,0.9213055757908671,0.9330025281432242,0.8821830874313514,0.9236184712022283,0.8627194642816208,0.8671880538598433
0.8776938909258565,0.8999060430002649,0.9176621622490325,0.9360400867163939,0.9395588079106469,0.9371759604006566,0.9223896007223615,0.9170301615343049,0.9224609287120178,0.8501498006263987,0.8779744967201368,0.8841582860787647,0.934613490227657,0.943441822753695,0.9221602693111866,0.915593056900558,0.9306965531659033,0.9024148789553165,0.9311643665929946,0.9059670257055314,0.9179609424363677,0.8966092347436261,0.8702398542473577,0.9391978980577396,0.935041273707791,0.914519865271758,0.9148975700551641,0.9140228966177185,0.8742440390761276,0.9146871661312522,0.8438131029099178,0.8716578887784175
0.9004168918714843,0.9197564659812192,0.9311689907916977,0.9374868093227914,0.9294818366285375,0.9284244652026166,0.9333961110141438,0.9339959050325766,0.9405873048926467,0.8892087236097084,0.900883359585611,0.9024532675417009,0.9528270687673548,0.952750272333347,0.944422023254497,0.9478057442494883,0.9373247944995697,0.9193287461639178,0.9583252413181895,0.9538915204607473,0.9331271441592499,0.8959805538359726,0.8975621766223616,0.9402965392715041,0.9222334539810506,0.9020203882669471,0.9201585959270823,0.93699998870341,0.8850906909083165,0.9359902641065252,0.8757511400330799,0.8862204998651777
0.9077781268337233,0.9158645540899795,0.9235490176103511,0.9412761235517264,0.9339597059693048,0.932722738355174,0.9355802503693063,0.9248952590312337,0.9334488592399076,0.899708498570084,0.9101365244544057,0.8835130161683307,0.9459617213251447,0.9581222531732326,0.9236552395683407,0.9405642911200545,0.9348074024097903,0.9190383167689777,0.9463400195626168,0.9455863022624934,0.923747733365677,0.9103418755441698,0.8825620295700098,0.9416093447526833,0.9276418407939641,0.9070363148330258,0.9391016811443713,0.931725899616902,0.8926158510072266,0.9261727411413823,0.8777358170143975,0.8810913255560953
0.8873824035086818,0.9052126637053348,0.9308295653167328,0.9151700210742566,0.9225789235133817,0.9552040319368101,0.9275430643650278,0.9178556913842646,0.8969024859083344,0.881896879511436,0.8871993425052713,0.8733053255975426,0.9358085231632947,0.9071409129562612,0.9216945916585434,0.9436706048945689,0.9195751951134484,0.9061250686274178,0.9470322709387119,0.9416338506145966,0.9114431985721969,0.9107618449562846,0.8884086970356376,0.9432088610172575,0.9170075811248992,0.8975244451219913,0.9107816009616544,0.8935806004767881,0.8699128701953149,0.9221017328190569,0.8701143226872441,0.8663623051099233
0.722999194531871,0.7206073765624421,0.7211519390927664,0.7219514890468298,0.7213429195713347,0.7196414194474546,0.7209832109223295,0.7209376935589378,0.7213864106224861,0.7217581100677477,0.7225887607258048,0.7232651661930793,0.7202752350468751,0.720709668524437,0.7216053346192689,0.7188046724224938,0.7207760578104907,0.7199273181864765,0.7175076194450114,0.7206301996666908,0.7218120594255668,0.720797549535477,0.7222420396717173,0.7218608507059374,0.7248801803566035,0.7193229943290101,0.7221964765969787,0.7212671241153166,0.7218774305654765,0.7199933656005749,0.7213524284622016,0.7216777451661945
0.7150771221487762,0.7169175605135468,0.7197034319401785,0.7170335166121221,0.7159210337581217,0.7157383849978094,0.7172916159357057,0.7167528120049308,0.717734902535389,0.718158919635351,0.7178738625263098,0.7184193451940459,0.7160357101634318,0.7167861147774938,0.7173312272466053,0.7149467082142296,0.7149427942094987,0.7175166507591484,0.7163206211520736,0.7160610627742813,0.7184139122248965,0.7178352168009505,0.7179863936782948,0.7172214417436322,0.7165595548441901,0.7162899878518333,0.716101244180539,0.7170699484133983,0.7189012132891889,0.7170590115582101,0.7177841643765557,0.7163558720525727
0.5251871453480632,0.5312588351140362,0.5201641808095487,0.5235588501681394,0.5262214596412715,0.5218472684830479,0.5203749247180838,0.5370351483735374,0.5351806938636386,0.5230096620551162,0.5114983481436209,0.5220694120899037,0.5263041520648996,0.5218265578998562,0.5207563099122566,0.5225144179005776,0.5385025982201224,0.5279905586722589,0.5317479554935808,0.527022191204298,0.5284016674218094,0.5226028993014797,0.5251507432884981,0.5256261330886639,0.527644365864732,0.5284897063369318,0.5247489569021053,0.530266884343984,0.5232832176200091,0.5338504511772006,0.5154557919471303,0.5362619184477972
0.7342473598339057,0.7325766000965025,0.7331111302182753,0.732129799062481,0.7334941914112945,0.73104319113455,0.7296498331800757,0.7332977137422508,0.7334414079231768,0.7313314925588152,0.7341654523690819,0.7309227804737807,0.7311005551570522,0.727919352769024,0.730492831638934,0.7288535166860498,0.730329700236594,0.7320870367956582,0.7283516566341772,0.731758947842813,0.7337103204344315,0.7324067274178334,0.7338057267549234,0.730777803863694,0.73278318799525,0.7334091222410978,0.730122724463598,0.7335058281248299,0.7317424716491422,0.7317451833483638,0.7332637208755949,0.7321715698204481
0.7304189254981417,0.728920049713157,0.730893427877723,0.7300075957243408,0.7290037975051449,0.7274457810467201,0.730429667297094,0.7279709252319219,0.7302580981999955,0.7305610828675989,0.7299762274348434,0.7312196834505669,0.728012209333116,0.7284428335079234,0.7294324371173022,0.7285900348435088,0.7288268221545702,0.7300426670462956,0.7278125566494676,0.729638698218064,0.7286421560854178,0.7314977701162555,0.7303520299102771,0.7272608460925207,0.7306240719295681,0.7313651900375301,0.7293426082683917,0.7303166817925693,0.7295187378973773,0.7311910022420498,0.7314680544959851,0.7306514448753569
0.6111018839402448,0.6142103826216976,0.6136904307654794,0.6081906563821062,0.6052596178634981,0.6138493582183256,0.6114848280502013,0.6118777352526008,0.6204771832050486,0.6175965507929553,0.6003694689216568,0.6191057945134308,0.6078320293601719,0.6140307485677428,0.6093398726395209,0.6103596581282758,0.6143347734467465,0.6129122874297115,0.6078790070508541,0.6090244313123241,0.6175926180804395,0.607494052886411,0.6147154783181452,0.6143133367888154,0.610192019611954,0.6042993608709324,0.6173526829044451,0.6179690312234879,0.6102070010824683,0.6087588223918695,0.6196212076737362,0.610199159622917
